compound_id,source,class,assay,mw,alogp,tpsa,hbd,hba,fsp3,dose_uM,ic50_uM,active
C01253,fungi,peptide,antibacterial,376.0,2.09,183.4820502901755,3,7,,2.03,200.0,False
C01254,plant,terpene,antibacterial,236.2,3.74,21.33676575521191,2,6,0.5088683239729593,0.13,71.84,False
C01255,bacteria,alkaloid,anticancer,361.9,3.03,57.569860598971744,6,5,0.5076936752185846,1.41,44.416,False
C01256,plant,alkaloid,antibacterial,373.6,1.29,84.27883697688003,3,5,0.44310496141875366,0.24,200.0,False
C01257,plant,polyketide,anticancer,499.7,0.72,60.635840312333166,2,8,0.1685945985133917,0.15,76.79,False
C01258,fungi,terpene,antibacterial,338.0,3.47,16.881985471451692,2,5,0.4236304666734087,47.95,76.761,False
C01259,marine,terpene,anticancer,322.0,6.41,24.74109881186003,1,6,0.24004744817772355,17.82,200.0,False
C01260,bacteria,flavonoid,antimalarial,350.2,0.97,52.63126504838716,3,6,0.7165755057637545,0.81,65.129,False
C01261,marine,alkaloid,anticancer,346.3,2.71,87.71314721834025,3,2,0.3879345110151244,5.74,105.376,False
C01262,plant,terpene,antimalarial,132.0,1.73,26.527504567689586,0,1,0.40338947455990803,0.44,58.998,False
C01263,plant,flavonoid,anticancer,360.4,2.73,38.925785744527815,1,5,0.421432287273343,24.81,91.34,False
C01264,marine,peptide,antibacterial,663.2,1.23,160.42677154459037,1,7,0.5442877102235881,5.28,200.0,False
C01265,bacteria,alkaloid,antibacterial,371.6,2.57,49.79938115815707,2,5,0.45701878409707675,1.53,48.077,False
C01266,plant,saponin,antibacterial,987.0,2.65,117.3223760716123,2,4,,0.6,200.0,False
C01267,marine,peptide,anticancer,495.1,-0.18,195.96174043197718,1,4,,1.55,200.0,False
C01268,plant,flavonoid,anticancer,393.1,2.34,95.13393533358187,3,7,0.6501911133101218,10.55,142.318,False
C01269,plant,polyketide,anticancer,284.8,4.68,51.74136692362134,4,4,0.34981911185019215,12.67,176.631,False
C01270,fungi,terpene,antimalarial,304.7,5.4,37.184964083827815,3,2,0.5851523735879262,0.14,200.0,False
C01271,fungi,terpene,antibacterial,397.3,4.39,25.280547800113407,0,6,0.4870255575936209,41.97,146.795,False
C01272,bacteria,peptide,anticancer,564.2,1.31,165.00002120118114,2,5,0.6443525901785636,2.57,200.0,False
C01273,fungi,peptide,antimalarial,584.1,1.02,169.30362196024768,3,6,0.42860790974625046,27.51,200.0,False
C01274,plant,alkaloid,antimalarial,401.0,1.96,52.66407577907077,2,7,0.1650728151383284,0.14,24.253,False
C01275,marine,saponin,anticancer,806.0,0.18,206.1148436710314,3,8,0.22595588643136028,20.98,200.0,False
C01276,plant,alkaloid,antibacterial,401.0,1.72,40.707942118565626,3,6,0.39967291472294164,3.92,38.194,False
C01277,plant,alkaloid,antimalarial,321.3,1.85,68.51994705093784,0,5,0.7029624889393977,0.18,51.741,False
C01278,plant,terpene,antimalarial,246.8,4.05,20.23169752720426,0,1,,0.1,182.407,False
C01279,plant,flavonoid,anticancer,349.5,1.2,145.74566297988073,3,6,0.45275714813158335,0.44,200.0,False
C01280,plant,terpene,antibacterial,316.4,3.35,24.12908458707614,2,5,0.6782209987294493,29.54,28.139,False
C01281,plant,terpene,anticancer,183.3,3.7,20.4058285485345,3,8,0.33646230063309346,5.95,22.179,False
C01282,plant,terpene,anticancer,362.9,2.54,22.865128445016865,2,8,0.500071521830858,0.76,72.466,False
C01283,plant,saponin,antimalarial,798.1,1.82,155.5469949528542,2,6,0.4954483539623385,0.66,200.0,False
C01284,plant,saponin,antibacterial,857.1,1.67,,4,8,0.3296336488517596,8.75,200.0,False
C01285,marine,flavonoid,anticancer,395.9,2.14,68.96452640974775,1,5,0.4857082198928205,1.19,200.0,False
C01286,marine,flavonoid,antibacterial,368.7,2.95,102.63616274839218,2,5,0.6392651951189239,0.17,181.582,False
C01287,plant,polyketide,antibacterial,352.2,1.35,119.92825858793479,1,3,0.6394711395072761,5.32,200.0,False
C01288,fungi,alkaloid,anticancer,247.9,4.51,71.24081418538485,3,4,0.37935910199366396,2.36,200.0,False
C01289,bacteria,flavonoid,antimalarial,262.3,0.31,63.72190937407581,3,5,0.9897873896671079,22.9,200.0,False
C01290,plant,polyketide,antibacterial,505.2,2.2,44.19239065790789,3,7,0.5081182826412596,0.18,106.826,False
C01291,fungi,alkaloid,anticancer,305.4,2.27,69.47695833296021,3,4,0.3905135885087574,6.11,35.976,False
C01292,plant,polyketide,antimalarial,418.2,3.67,142.22248090371338,0,7,0.306785897237743,12.24,200.0,False
C01293,fungi,polyketide,antibacterial,474.4,2.45,125.80851460396187,3,10,0.25746611967313404,2.3,200.0,False
C01294,bacteria,flavonoid,antibacterial,371.7,1.87,139.21859804523055,4,2,0.5960782628837713,14.42,200.0,False
C01295,plant,flavonoid,anticancer,349.3,3.26,120.28662124798615,4,5,0.0,24.79,200.0,False
C01296,bacteria,terpene,anticancer,210.0,2.3,3.3330686938249308,5,5,0.4136790253917571,9.69,16.912,False
C01297,fungi,flavonoid,antibacterial,337.4,0.77,119.2027896942657,3,7,0.18426195417150837,0.34,200.0,False
C01298,marine,peptide,antimalarial,713.2,2.38,149.95588225252382,1,9,0.4103483169548382,0.22,200.0,False
C01299,fungi,terpene,anticancer,199.3,3.83,9.415290222942954,2,7,0.43597994535573786,2.99,37.606,False
C01300,bacteria,flavonoid,antibacterial,398.7,1.85,145.60503357295647,3,5,0.19675635996005314,44.74,200.0,False
C01301,plant,peptide,antibacterial,703.3,1.05,174.6935825918291,4,3,0.25703873800532007,38.19,200.0,False
C01302,marine,polyketide,antimalarial,631.6,2.64,91.1961079184171,1,5,0.6806592648677487,1.72,84.498,False
C01303,plant,alkaloid,anticancer,370.8,2.33,40.99092664725347,4,5,0.3386192242120429,4.78,62.395,False
C01304,fungi,flavonoid,anticancer,354.7,0.87,153.1958809956226,3,6,0.4411634139802429,0.69,200.0,False
C01305,fungi,terpene,antibacterial,272.6,1.98,13.362267843955522,1,3,,5.25,23.795,False
C01306,plant,saponin,anticancer,602.8,0.96,174.83993480074665,3,8,0.5982160544767026,0.11,200.0,False
C01307,plant,flavonoid,antimalarial,405.5,1.92,137.4028393517772,1,4,0.6714560884768288,26.43,200.0,False
C01308,marine,terpene,antibacterial,483.5,4.97,29.798405225249297,2,6,0.6147020589256993,28.24,200.0,False
C01309,marine,saponin,antibacterial,790.2,2.96,207.9695427391382,2,5,0.546149782455126,7.03,200.0,False
C01310,fungi,terpene,antibacterial,249.6,5.3,24.413154983644123,3,3,0.5479297719357458,0.24,200.0,False
C01311,plant,peptide,antimalarial,847.3,0.92,107.64353565962699,1,5,0.21944086688837317,0.57,200.0,False
C01312,fungi,alkaloid,antibacterial,204.6,3.45,48.273441291035546,3,5,0.6880833159123466,21.73,114.931,False
C01313,plant,flavonoid,antibacterial,432.9,0.11,96.08424628080809,0,5,0.33732651694699256,0.66,200.0,False
C01314,fungi,alkaloid,anticancer,325.3,2.93,37.92409496299365,2,7,0.27550559393225776,13.75,47.505,False
C01315,fungi,peptide,anticancer,624.7,1.37,263.0262038216202,2,4,0.3717013275932015,20.86,200.0,False
C01316,fungi,terpene,antimalarial,198.5,-0.16,26.640302234548077,5,10,0.29313049370212363,8.33,200.0,False
C01317,plant,alkaloid,anticancer,380.8,3.55,35.12333701021651,3,7,0.5197172819524124,0.65,143.371,False
C01318,plant,alkaloid,antimalarial,320.0,1.34,39.2320347324582,2,3,0.5780361582475368,4.77,94.003,False
C01319,marine,terpene,anticancer,333.8,2.1,36.68989925784234,1,0,0.6828079206633229,20.66,21.462,False
C01320,plant,alkaloid,anticancer,286.7,1.48,35.59420535836209,2,7,0.4245261641704277,8.7,35.333,False
C01321,marine,terpene,antimalarial,315.5,4.29,14.866658519064258,2,6,0.3305276174279369,16.28,200.0,False
C01322,plant,polyketide,antimalarial,409.5,0.86,65.43008345691464,6,5,0.3899466545947058,22.98,200.0,False
C01323,plant,flavonoid,anticancer,385.9,0.71,76.91303992181025,0,3,0.2222714183444728,2.72,200.0,False
C01324,fungi,alkaloid,anticancer,459.0,5.74,57.253512179785545,3,2,0.3041186370282071,6.59,200.0,False
C01325,fungi,flavonoid,anticancer,302.3,1.56,84.13075614602607,0,1,0.8173990493554335,3.38,200.0,False
C01326,bacteria,alkaloid,antibacterial,436.8,2.49,66.62774123006345,4,10,0.2976479337920059,44.79,43.631,False
C01327,bacteria,peptide,antibacterial,533.2,1.24,145.8625448587227,1,8,0.35612121313593026,0.18,200.0,False
C01328,plant,alkaloid,antibacterial,338.2,2.25,69.74500988160817,5,4,0.5604883560398117,0.12,62.634,False
C01329,marine,polyketide,anticancer,463.7,2.62,100.9056234541006,2,9,0.4903246721881329,14.15,173.855,False
C01330,plant,flavonoid,anticancer,342.7,2.08,65.92800095894509,4,1,0.5862329403764399,12.28,68.91,False
C01331,fungi,polyketide,antimalarial,385.5,3.25,100.72129897082172,3,6,0.27942429456316326,4.55,139.519,False
C01332,plant,polyketide,antimalarial,378.9,3.71,133.87736310526236,4,6,0.2419307457140798,0.11,200.0,False
C01333,plant,alkaloid,antibacterial,433.0,2.68,59.74949727368256,2,3,0.6899246629029716,0.67,29.264,False
C01334,plant,polyketide,anticancer,432.7,2.76,77.81718485614533,0,4,0.3150549447046785,18.88,200.0,False
C01335,fungi,saponin,antimalarial,1000.1,0.54,141.14135587152035,1,3,0.42394730102158273,0.26,200.0,False
C01336,fungi,terpene,anticancer,427.6,4.22,36.49359598976793,0,5,0.4822896945781688,0.12,162.586,False
C01337,fungi,polyketide,antimalarial,298.0,3.26,88.7425267855789,4,8,0.09535887403784366,43.96,200.0,False
C01338,fungi,flavonoid,antimalarial,424.0,2.27,157.36907316013878,3,7,0.4062474701394046,2.95,200.0,False
C01339,plant,alkaloid,anticancer,431.6,3.48,49.66529146555916,2,6,0.3201822581806175,0.21,137.947,False
C01340,fungi,polyketide,anticancer,234.3,3.47,98.4951492340872,3,7,0.540640161133481,0.99,200.0,False
C01341,plant,peptide,anticancer,529.5,0.08,173.1339428066961,3,1,0.3838549388679529,19.7,200.0,False
C01342,fungi,alkaloid,antibacterial,285.8,1.38,59.89704100475798,2,9,0.019933810910915617,19.28,38.77,False
C01343,plant,alkaloid,antimalarial,514.4,2.8,68.87149783707,5,5,0.5901815432859879,0.5,67.811,False
C01344,fungi,flavonoid,anticancer,366.1,2.31,106.08225429845784,3,2,0.0,12.03,200.0,False
C01345,plant,polyketide,antimalarial,573.5,2.38,91.76419780186355,2,4,0.3651118069722111,0.82,200.0,False
C01346,plant,flavonoid,anticancer,339.0,2.87,114.29352370182862,0,4,0.3120107502935151,0.32,200.0,False
C01347,plant,saponin,antimalarial,1007.7,1.59,180.77144584417857,2,5,0.3273448875648848,3.56,200.0,False
C01348,plant,peptide,anticancer,691.5,1.15,153.0665030773492,2,6,0.43981002535702823,1.03,200.0,False
C01349,plant,saponin,antibacterial,889.1,1.63,142.42337525655634,2,0,0.6208600145989958,12.44,200.0,False
C01350,fungi,terpene,antibacterial,198.0,4.1,28.9871494448084,2,8,0.2784431617284334,25.35,62.511,False
C01351,bacteria,polyketide,antibacterial,429.9,2.31,81.35662714882062,2,8,0.3272434806563758,42.71,170.022,False
C01352,plant,saponin,antimalarial,746.1,-0.21,129.95191577625246,1,3,0.5816243578298488,10.85,200.0,False
C01353,plant,alkaloid,antibacterial,297.4,2.5,55.467993225331696,2,8,0.5373715419817309,0.92,35.028,False
C01354,fungi,terpene,anticancer,172.5,4.47,18.116939975211125,0,8,0.5767424057501327,0.86,97.585,False
C01355,plant,alkaloid,anticancer,337.8,3.18,60.86556295545728,1,7,0.5047412065792084,0.32,26.048,False
C01356,bacteria,peptide,antibacterial,824.5,0.83,152.57385420827404,1,8,0.39638892873109816,1.83,200.0,False
C01357,plant,flavonoid,anticancer,374.4,2.52,116.03238595073955,4,2,0.3503301362985422,10.19,200.0,False
C01358,plant,polyketide,antimalarial,549.9,4.96,48.64884256802078,3,6,0.35312043990503567,0.13,200.0,False
C01359,plant,flavonoid,anticancer,403.8,2.55,162.88555734224778,3,3,0.6124431611152006,0.2,200.0,False
C01360,plant,polyketide,antibacterial,452.0,2.21,50.90135337155156,1,10,0.7230975514504805,7.41,90.943,False
C01361,plant,polyketide,anticancer,454.6,4.25,79.82183537125135,2,3,0.8145001583281464,0.49,109.34,False
C01362,plant,saponin,antibacterial,641.3,0.41,71.33440937470522,4,3,0.24687141751641742,3.05,200.0,False
C01363,marine,peptide,antimalarial,647.7,2.05,183.71733991421343,4,7,0.3976424848131621,2.65,200.0,False
C01364,bacteria,terpene,antibacterial,272.8,4.86,39.910599338504724,0,6,0.44315282686292695,0.28,87.421,False
C01365,plant,polyketide,antibacterial,505.6,3.11,93.35423596507215,2,5,0.41135644184102915,23.8,115.147,False
C01366,marine,alkaloid,antibacterial,287.8,2.69,55.307802624677734,3,5,0.23038181355683518,1.79,45.411,False
C01367,plant,alkaloid,antimalarial,358.1,2.01,51.93104973947289,3,6,0.8523733820356921,0.12,26.685,False
C01368,fungi,polyketide,antimalarial,510.2,4.49,130.05392465124325,2,8,0.7263738955080756,23.42,200.0,False
C01369,plant,saponin,antimalarial,1055.1,0.78,185.8827470288199,3,4,0.411563185937622,9.38,200.0,False
C01370,plant,polyketide,anticancer,322.4,2.42,169.36987048022183,0,4,0.3570259987065959,0.28,200.0,False
C01371,marine,terpene,anticancer,327.3,5.0,11.069904222295543,5,4,0.4409100387010968,14.34,130.866,False
C01372,marine,polyketide,anticancer,558.1,3.55,151.51629190435494,1,5,0.21501093301301616,0.21,200.0,False
C01373,plant,polyketide,antimalarial,345.2,3.37,111.95220778621594,3,5,0.378715582099572,2.03,200.0,False
C01374,plant,terpene,antibacterial,325.6,6.11,14.032094738411367,3,2,0.5880191232917965,6.38,200.0,False
C01375,marine,flavonoid,antimalarial,391.7,1.21,96.52602501015224,4,6,0.7541966831603879,47.9,200.0,False
C01376,bacteria,peptide,antimalarial,519.2,2.74,151.75136803117692,4,2,0.6101008407040827,37.03,200.0,False
C01377,fungi,flavonoid,antibacterial,410.8,1.85,141.39870302741758,4,4,0.6868365669883036,24.56,200.0,False
C01378,bacteria,saponin,antibacterial,901.4,2.2,135.4398533971668,4,5,0.24388082821801033,32.44,200.0,False
C01379,bacteria,peptide,antibacterial,638.4,0.28,154.63408978465117,2,5,0.0,0.21,200.0,False
C01380,marine,peptide,antimalarial,635.8,0.39,121.37551722593182,4,8,0.7022552179263581,0.14,200.0,False
C01381,fungi,peptide,antibacterial,604.6,0.47,137.26886366966653,5,8,0.47738135725429776,0.2,200.0,False
C01382,plant,saponin,antimalarial,718.1,2.33,160.1995743795506,1,7,0.42716885913338276,6.93,200.0,False
C01383,plant,saponin,antimalarial,379.6,2.05,114.78835713106974,0,8,0.7578160355389862,0.13,147.439,False
C01384,fungi,terpene,antibacterial,382.7,4.0,23.119355411948124,1,4,0.26114827198045404,0.35,162.115,False
C01385,bacteria,flavonoid,antibacterial,338.2,4.46,118.81309657989976,4,8,0.2624205983000262,0.14,200.0,False
C01386,plant,polyketide,anticancer,459.9,2.82,156.4457787494595,4,5,0.30248682142053895,4.95,200.0,False
C01387,plant,saponin,antimalarial,631.4,1.76,121.54163051902168,2,5,0.7479443479034014,6.67,200.0,False
C01388,plant,polyketide,antibacterial,689.8,3.35,96.61873303258777,3,6,0.6214130705392894,0.42,200.0,False
C01389,fungi,alkaloid,antimalarial,274.6,1.69,60.56308603737389,3,2,0.10606151620059345,0.47,97.35,False
C01390,plant,alkaloid,anticancer,353.0,0.18,42.770103783675765,4,4,0.7557634669910595,43.04,166.624,False
C01391,marine,terpene,antibacterial,180.4,5.0,29.184526837185977,0,5,0.44541017166153346,1.47,128.151,False
C01392,plant,peptide,antimalarial,495.9,0.6,128.6663656416066,2,6,0.5234508535415655,0.53,200.0,False
C01393,fungi,peptide,antibacterial,244.4,0.58,232.63335549375614,2,5,0.2966725128476642,6.6,200.0,False
C01394,fungi,flavonoid,antimalarial,365.4,3.75,107.09861767888857,3,3,0.7981287645358264,8.77,200.0,False
C01395,plant,terpene,anticancer,232.9,2.02,23.28400012130946,3,3,0.5255389229698579,2.57,189.804,False
C01396,plant,terpene,antibacterial,287.2,3.81,4.0600539873524255,2,5,0.6918805980846066,0.17,35.586,False
C01397,plant,alkaloid,antibacterial,418.3,3.47,76.29343033695525,3,3,0.2539533401766786,0.5,72.665,False
C01398,marine,alkaloid,antibacterial,366.2,1.11,35.86683636506321,0,3,0.5750525171924441,14.51,68.929,False
C01399,plant,terpene,antimalarial,363.4,2.5,22.224923356422767,7,5,0.45991426558515647,0.56,70.182,False
C01400,plant,terpene,antibacterial,334.9,5.64,24.342384585746764,4,5,0.40006348216107235,0.27,200.0,False
C01401,plant,peptide,antimalarial,524.8,1.1,122.87686436190728,4,3,0.2887357331468529,0.57,200.0,False
C01402,plant,alkaloid,anticancer,337.5,2.14,67.15471308691332,2,1,0.3100473230450872,10.52,55.971,False
C01403,marine,peptide,anticancer,747.5,1.83,131.9916443110256,3,6,0.22115058284426176,28.62,200.0,False
C01404,marine,flavonoid,antimalarial,366.5,2.62,61.67805811209585,5,7,0.3169082484136989,22.97,88.038,False
C01405,bacteria,terpene,antibacterial,264.5,6.77,50.32969035575054,5,4,0.4378772150924885,25.18,200.0,False
C01406,marine,polyketide,antimalarial,447.9,2.29,84.29905217586362,3,4,0.5531515400169907,26.1,200.0,False
C01407,fungi,alkaloid,antibacterial,446.1,4.13,38.96394115056147,1,0,0.14676133742515074,41.24,128.353,False
C01408,plant,saponin,antimalarial,426.0,-0.21,182.33489248183753,3,7,0.24614121182200382,19.57,200.0,False
C01409,marine,saponin,antibacterial,1041.8,1.74,137.22014675018949,2,3,0.3263350090051333,4.92,200.0,False
C01410,marine,saponin,antibacterial,836.5,1.15,136.7790335457388,4,6,0.13181061640825154,0.64,200.0,False
C01411,marine,alkaloid,anticancer,299.5,2.12,83.37014477563943,1,4,0.38776624290858636,49.49,66.212,False
C01412,fungi,polyketide,anticancer,603.0,2.97,169.4972136485825,2,5,0.3922910207155545,0.39,200.0,False
C01413,marine,polyketide,antibacterial,406.1,2.65,68.0987374118625,3,5,0.4062322687407127,0.73,87.588,False
C01414,plant,peptide,anticancer,629.8,0.15,176.29729352961942,2,1,0.5206931908385866,11.63,200.0,False
C01415,fungi,alkaloid,antibacterial,411.3,3.12,73.45259211125361,4,10,0.62146011444318,1.54,92.016,False
C01416,fungi,alkaloid,antibacterial,335.1,2.32,47.47152237140752,1,2,0.5945931001164978,0.13,43.738,False
C01417,plant,peptide,anticancer,290.6,-0.01,219.51738818280404,1,5,0.49549997148782376,3.04,200.0,False
C01418,plant,flavonoid,anticancer,377.9,2.55,134.65488108173474,2,3,0.5547862336368788,23.55,200.0,False
C01419,plant,alkaloid,antimalarial,366.2,3.2,,4,5,0.2914019290049211,2.59,200.0,False
C01420,plant,alkaloid,anticancer,355.1,2.55,42.57878504357339,2,8,0.2635538010192146,11.78,83.463,False
C01421,plant,polyketide,antibacterial,500.1,3.79,87.67629611843562,2,1,0.5653443432228047,0.34,200.0,False
C01422,plant,terpene,anticancer,217.5,4.62,38.75285353078849,4,5,0.549818913520967,12.94,200.0,False
C01423,bacteria,polyketide,antibacterial,445.1,2.96,92.21826775737946,3,6,0.8595789394741216,0.78,35.753,False
C01424,fungi,peptide,antibacterial,600.7,-0.22,110.25721726053749,2,5,0.39964843726747834,0.92,200.0,False
C01425,fungi,alkaloid,antibacterial,360.8,2.04,59.10991735392765,3,6,0.2547894068270214,9.93,115.318,False
C01426,bacteria,saponin,antimalarial,655.3,2.51,110.99732215560383,2,4,0.4979131901059559,3.26,200.0,False
C01427,plant,peptide,antimalarial,341.2,1.84,115.32091063097641,3,2,0.35711481986507887,1.47,200.0,False
C01428,fungi,saponin,anticancer,746.2,2.65,155.12477078587622,3,2,0.2731210063683926,0.91,200.0,False
C01429,plant,polyketide,antibacterial,480.9,1.68,143.8888044562747,1,4,0.7019805866780318,0.69,200.0,False
C01430,plant,flavonoid,anticancer,275.4,2.75,91.88926133335241,2,6,0.80892420019935,23.5,124.666,False
C01431,bacteria,flavonoid,anticancer,367.3,1.66,99.21853757633099,2,5,0.5132129224759148,3.65,157.048,False
C01432,plant,saponin,anticancer,1305.2,3.38,172.20045620294468,3,8,0.3182743995165136,12.02,200.0,False
C01433,marine,terpene,antibacterial,366.8,2.41,26.389106345383794,3,5,0.49120814039457783,37.88,23.998,False
C01434,bacteria,terpene,antibacterial,372.1,3.83,14.389170687271964,1,5,0.43236054488600983,1.68,56.103,False
C01435,fungi,polyketide,antibacterial,356.6,2.68,82.2798941093501,2,5,0.17830307879031781,8.55,200.0,False
C01436,marine,polyketide,antibacterial,350.4,2.95,123.54466941582835,3,2,0.6014911443038279,0.16,185.86,False
C01437,plant,polyketide,anticancer,472.9,2.16,87.90550953794407,4,6,,2.2,90.199,False
